date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:38	135935/135935	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:39%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/index.html	(from )
11:39:38	114/114	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Apr%202023%2006:09:39%20GMT	https://demos.themeselection.com/robots.txt		(from )
11:39:38	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2028%20Apr%202023%2006:09:40%20GMT	https://www.googletagmanager.com/gtm.js?id=	E:/template/project2/www.googletagmanager.com/gtm.05445.delayed	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:39	64872/64872	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-fd68%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxicons.css?id=87122b3a3900320673311cebdeb618da	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/boxiconsc4a7.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:39	96835/96835	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-17a43%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome.css?id=89157e39c524ff7f679d3aebf872b7b9	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/fontawesome5cae.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:39	30528/30528	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-7740%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons.css?id=403b97c176f3cdf56a3cbf09107ee240	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/fonts/flag-icons5883.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:39	559824/559824	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-88ad0%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/rtl/core.css?id=f1cefeba0c68d327230d2f6538f276fa	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/rtl/coref43c.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:39	48127/48127	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-bbff%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/rtl/theme-default.css?id=cc3d4ef91c8c858754d8ed20c78a3a3c	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/css/rtl/theme-default56b8.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:40	2749/2749	---M--	200	added ('OK')	text/css	etag:%2263f4b9f4-abd%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/css/demo.css?id=24b55ca26d6f2bafc5a21ff5a4bcdfb3	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/css/democb2e.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:40	5206/5206	---M--	200	added ('OK')	text/css	etag:%2263f4b9f4-1456%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/perfect-scrollbar/perfect-scrollbar.css?id=d9fa6469688548dca3b7e6bd32cb0dc6	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/perfect-scrollbar/perfect-scrollbarb440.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:40	1745/1745	---M--	200	added ('OK')	text/css	etag:%2263f4b9f4-6d1%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/typeahead-js/typeahead.css?id=8fc311b79b2aeabf94b343b6337656cf	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/typeahead-js/typeahead3881.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:40	20900/20900	---M--	200	added ('OK')	text/css	etag:%2263f4b9f5-51a4%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/apex-charts/apex-charts.css	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/libs/apex-charts/apex-charts.css	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:41	20276/20276	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f5-4f34%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/js/helpers.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/js/helpers.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:41	39622/39622	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f5-9ac6%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/js/template-customizer.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/vendor/js/template-customizer.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:41	832/832	---M--	200	added ('OK')	application/javascript	etag:%2263f4b9f4-340%22	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/config.js	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo/assets/js/config.js	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:42	130088/130088	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:43%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/dashboard/crm	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/dashboard/crm.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:42	116750/116750	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:44%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/dashboard/ecommerce	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/dashboard/ecommerce.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:43	86116/86116	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:44%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/collapsed-menu	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/collapsed-menu.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:43	85952/85952	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:45%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/content-navbar	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/content-navbar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:44	86341/86341	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:45%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/content-nav-sidebar	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/content-nav-sidebar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:44	135165/135165	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:45%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/horizontal	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/horizontal.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:44	36132/36132	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:46%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/without-menu	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/without-menu.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:45	62041/62041	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:46%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/without-navbar	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/without-navbar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:45	85939/85939	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:46%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/fluid	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/fluid.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:45	85960/85960	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:47%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/container	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/container.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:46	9978/9978	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:47%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/blank	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/layouts/blank.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:47	95452/95452	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:48%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/laravel/user-management	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/laravel/user-management.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:47	135389/135389	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:48%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/email	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/email.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:47	116180/116180	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:49%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/chat	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/chat.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:48	95095/95095	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:49%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/calendar	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/calendar.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:49	99513/99513	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:50%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/kanban	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/kanban.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:50	86979/86979	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:51%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/list	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/list.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:50	100675/100675	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:51%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/preview	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/preview.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:50	107675/107675	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:52%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/edit.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:50	104936/104936	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:52%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/invoice/add.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:51	95246/95246	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:52%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/list.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:51	108357/108357	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:53%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/account.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:51	108429/108429	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:53%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/security.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:52	122242/122242	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:53%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/billing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:52	105282/105282	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:54%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/notifications.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:52	110720/110720	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:54%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/user/view/connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:53	114440/114440	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:54%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-roles.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:53	91217/91217	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:55%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-permission	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/app/access-permission.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:53	108346/108346	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:55%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-user	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-user.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:54	119186/119186	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:55%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-teams	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-teams.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:54	115480/115480	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:56%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-projects	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-projects.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:54	101694/101694	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:56%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-connections	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/profile-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:55	97595/97595	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:56%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-account	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-account.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:55	102042/102042	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:57%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-security	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-security.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:55	114403/114403	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:57%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-billing	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-billing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:56	91660/91660	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:57%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-notifications	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-notifications.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:56	97311/97311	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:58%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-connections	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/account-settings-connections.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:56	106057/106057	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:58%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/faq	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/faq.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:57	99178/99178	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:58%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-landing	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-landing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:58	90216/90216	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:09:59%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-categories	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-categories.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:58	90114/90114	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:00%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-article	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/help-center-article.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:39:59	107314/107314	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:00%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/pricing	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/pricing.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:00	10866/10866	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:01%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-error	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-error.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:00	10935/10935	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:02%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-under-maintenance	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-under-maintenance.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:01	11019/11019	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:02%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-comingsoon	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-comingsoon.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:01	11000/11000	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:02%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-not-authorized	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/pages/misc-not-authorized.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:02	17791/17791	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:03%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/login-basic	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/login-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:02	18158/18158	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:04%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/login-cover	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/login-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:03	17768/17768	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:04%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-basic	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:04	18174/18174	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:05%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-cover	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-cover.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:04	30569/30569	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:06%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-multisteps	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/register-multisteps.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
11:40:04	14642/14642	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Apr%202023%2006:10:06%20GMT	https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/verify-email-basic	E:/template/project2/demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/auth/verify-email-basic.html	(from https://demos.themeselection.com/sneat-bootstrap-html-laravel-admin-template/demo-1/)
